School ID	Term Code	Course Registration Number
917486055	2203	5162
917489513	2203	1182
917489513	2203	1183
917489513	2203	1641
917489513	2203	6958
917489513	2203	8066
917489994	2203	9323
917489994	2203	9324
917489994	2203	9325
917493335	2203	3533
917493335	2203	3534
917493335	2203	5235
917493335	2203	5297
917493335	2203	6772
917494102	2203	2607
917494102	2203	3245
917494102	2203	7210
917494102	2203	7224
917494102	2203	7238
917494102	2203	8420
917494102	2203	8421
917494102	2203	10510
917494206	2203	1173
917494206	2203	2211
917494206	2203	6742
917500797	2203	5434
917500797	2203	6682
917500797	2203	7535
917500797	2203	7867
917500797	2203	7949
917503280	2203	2177
917503280	2203	2212
917503280	2203	5252
917503280	2203	6742
917504437	2203	2330
917504437	2203	3383
917504437	2203	3869
917509312	2203	1413
917509312	2203	1883
917509312	2203	1888
917509312	2203	7814
917509312	2203	9457
917509312	2203	10054
917509416	2203	3024
917509416	2203	3091
917509416	2203	6568
917509520	2203	1359
917509520	2203	1364
917509520	2203	3618
917509520	2203	8325
917509520	2203	8662
917509520	2203	8663
917509598	2203	2836
917509598	2203	2847
917509598	2203	2852
917509598	2203	7153
917509598	2203	9074
917512289	2203	1875
917512289	2203	1876
917512289	2203	5634
917512289	2203	6847
917512289	2203	9429
917512289	2203	9697
917512835	2203	7536
917512835	2203	10078
917515019	2203	6400
917515019	2203	6402
917515019	2203	7831
917515019	2203	8827
917515019	2203	10156
917515019	2203	10749
917517229	2203	1320
917517229	2203	1324
917517229	2203	1327
917517229	2203	1328
917517229	2203	5622
917517229	2203	7111
917522091	2203	5605
917522091	2203	6837
917522091	2203	8827
917522091	2203	9985
917527720	2203	1606
917527720	2203	2979
917527720	2203	5144
917527720	2203	5434
917541994	2203	5918
917541994	2203	5919
917541994	2203	9695
917609971	2203	3391
917609971	2203	6147
917609971	2203	7250
917609971	2203	7312
917648711	2203	3921
917648711	2203	4996
917648711	2203	4997
917648711	2203	6867
917648711	2203	10359
917654262	2203	6770
917654262	2203	7851
917654262	2203	7954
917654262	2203	9684
917654262	2203	9749
917676076	2203	2706
917676076	2203	2995
917676076	2203	8062
917676076	2203	9330
917676076	2203	9348
917676583	2203	4346
917676583	2203	6546
917676583	2203	6576
917676583	2203	6925
917676583	2203	10233
917676583	2203	10353
917676661	2203	1750
917676661	2203	2528
917676661	2203	5169
917676661	2203	6176
917685436	2203	1615
917685436	2203	2189
917685436	2203	2426
917685436	2203	2427
917685436	2203	5638
917705755	2203	8919
917706106	2203	3451
917706106	2203	9203
917706236	2203	3386
917706236	2203	5158
917706236	2203	5159
917706236	2203	6296
917724371	2203	1314
917724371	2203	1331
917724371	2203	1339
917724371	2203	2775
917724371	2203	5841
917725814	2203	1455
917725814	2203	1458
917740998	2203	3441
917740998	2203	3442
917740998	2203	3443
917740998	2203	3444
917740998	2203	4908
917740998	2203	8364
917370511	2203	9561
917370511	2203	9562
917426866	2203	9488
917426866	2203	9490
917426866	2203	9516
917426866	2203	9578
917426866	2203	9597
917450877	2203	6097
917450877	2203	8641
917450877	2203	10925
917485756	2203	10381
917503280	2203	10934
917504437	2203	6935
917504437	2203	10941
917509416	2203	8691
917509416	2203	9082
917527720	2203	7728
917527720	2203	8342
917530307	2203	1338
917530307	2203	5615
917530307	2203	5625
917530307	2203	7841
917532608	2203	1751
917532608	2203	9090
917540629	2203	2942
917540629	2203	2943
917540629	2203	5445
917540629	2203	8270
917540629	2203	10373
917541812	2203	1421
917541812	2203	1763
917541812	2203	1764
917541812	2203	3951
917541812	2203	3952
917541812	2203	4673
917541812	2203	5162
917544386	2203	2924
917544386	2203	2925
917547662	2203	2518
917547662	2203	3237
917547662	2203	3238
917547662	2203	3897
917547662	2203	3898
917548286	2203	1006
917548286	2203	3439
917548286	2203	3440
917554019	2203	2642
917554019	2203	3075
917554019	2203	10572
917557152	2203	1365
917557152	2203	3435
917557152	2203	9950
917557152	2203	10648
917557191	2203	1733
917557711	2203	2333
917557711	2203	6170
917557711	2203	6934
917557711	2203	9692
917559557	2203	2293
917559557	2203	2302
917559557	2203	6871
917559557	2203	7255
917559557	2203	10236
917559557	2203	10290
917565667	2203	4578
917565667	2203	5444
917565667	2203	6908
917565667	2203	7747
917565667	2203	10424
917566005	2203	7836
917566005	2203	9612
917567344	2203	3433
917567344	2203	3434
917567344	2203	5297
917567344	2203	9419
917573337	2203	1193
917573337	2203	1194
917573337	2203	1198
917573337	2203	1199
917573337	2203	1200
917573337	2203	2995
917575417	2203	1268
917575417	2203	3623
917575417	2203	5053
917575716	2203	5295
917575716	2203	6336
917575716	2203	8483
917575716	2203	10909
917578030	2203	2100
917578030	2203	5335
917578030	2203	7318
917578030	2203	10537
917579473	2203	5252
917579473	2203	8003
917579473	2203	9432
917579473	2203	9455
917579473	2203	9986
917581033	2203	3393
917581033	2203	3394
917581033	2203	9228
917581033	2203	9237
917585765	2203	6077
917585765	2203	6813
917588664	2203	1751
917588664	2203	3910
917588664	2203	3911
917588664	2203	3918
917588664	2203	7284
917588664	2203	7290
917588664	2203	8828
917589002	2203	2330
917589002	2203	2351
917589002	2203	2352
917589002	2203	3869
917589002	2203	6936
917589002	2203	8709
917592850	2203	9258
917592850	2203	9259
917592850	2203	9368
917592850	2203	9478
917592850	2203	10047
917595892	2203	2882
917595892	2203	3623
917595892	2203	6857
917595892	2203	7872
917595892	2203	7953
917599116	2203	1415
917599116	2203	1421
917599116	2203	2899
917599116	2203	8685
917599116	2203	8810
917599831	2203	1430
917599831	2203	1431
917599831	2203	2831
917599831	2203	6568
917600585	2203	3444
917600585	2203	3446
917600585	2203	3455
917600585	2203	5090
917600585	2203	5605
917604368	2203	2449
917604368	2203	3024
917604368	2203	3077
917604368	2203	3085
917604368	2203	3087
917604368	2203	3093
917604368	2203	9669
917604368	2203	10523
917604368	2203	10577
917604433	2203	2303
917604433	2203	3201
917604433	2203	5685
917604433	2203	6711
917604433	2203	6900
917610088	2203	1386
917610088	2203	1750
917624869	2203	3450
917624869	2203	5374
917624869	2203	5378
917624869	2203	10131
917624869	2203	10132
917627001	2203	10514
917632201	2203	2003
917632201	2203	5416
917632201	2203	7564
917636686	2203	3242
917636686	2203	3620
917636686	2203	5439
917636686	2203	5775
917636686	2203	8420
917636686	2203	8421
917636816	2203	2011
917636816	2203	5428
917636816	2203	6126
917636816	2203	6699
917643849	2203	2322
917644148	2203	2673
917644148	2203	2674
917644148	2203	9071
917644798	2203	3437
917644798	2203	8261
917644798	2203	8262
917644798	2203	8658
917644798	2203	8666
917644798	2203	9457
917644798	2203	9986
917648165	2203	7203
917648165	2203	7204
917648165	2203	7205
917648165	2203	7211
917648165	2203	7225
917648165	2203	7239
917648165	2203	8352
917648165	2203	8355
917648165	2203	8558
917651779	2203	1392
917651779	2203	3237
917651779	2203	5285
917651779	2203	7212
917651779	2203	7226
917651779	2203	7240
917661347	2203	8916
917661425	2203	5053
917661425	2203	5449
917661425	2203	6018
917661425	2203	8325
917672150	2203	3955
917672150	2203	5035
917672150	2203	6297
917674295	2203	2302
917674295	2203	2930
917674295	2203	3268
917674295	2203	6506
917674295	2203	7051
917674295	2203	9353
917674295	2203	9354
917674919	2203	7207
917674919	2203	7221
917674919	2203	7235
917674919	2203	7332
917674919	2203	8420
917674919	2203	8421
917674919	2203	9216
917675062	2203	2152
917675062	2203	8480
917675062	2203	9492
917675335	2203	6095
917677779	2203	1005
917677779	2203	3444
917677779	2203	3534
917677779	2203	9670
917677779	2203	11031
917678741	2203	1404
917678741	2203	3195
917678741	2203	5171
917678741	2203	8343
917678741	2203	8346
917678741	2203	10391
917680561	2203	1206
917680561	2203	1207
917680561	2203	5649
917680561	2203	9215
917681107	2203	2450
917681107	2203	9324
917681107	2203	9325
917681107	2203	9370
917695836	2203	2532
917695836	2203	2563
917695836	2203	5171
917695836	2203	5649
917695836	2203	5786
917698709	2203	2607
917698709	2203	2611
917698709	2203	7541
917698709	2203	9432
917698709	2203	10537
917701556	2203	3439
917701556	2203	3440
917701556	2203	5171
917715908	2203	5147
917715908	2203	9774
917715908	2203	10306
917715908	2203	10311
917715908	2203	10353
917723201	2203	2902
917723201	2203	6874
917723201	2203	9523
917723201	2203	9573
917723877	2203	2334
917723877	2203	2344
917723877	2203	6934
917725814	2203	8303
917729571	2203	2807
917729571	2203	6256
917729571	2203	8138
917729571	2203	8588
917729571	2203	10046
917733250	2203	2332
917733250	2203	2334
917733250	2203	2335
917733250	2203	2336
917733250	2203	6919
917733250	2203	6931
917733250	2203	9350
917733250	2203	9351
917733250	2203	10528
917740556	2203	1392
917740556	2203	1395
917740556	2203	1413
917743650	2203	7126
917743650	2203	7775
917743650	2203	7777
917744716	2203	1875
917744716	2203	1876
917744716	2203	1877
917744716	2203	5634
917744716	2203	9428
917746185	2203	1135
917746185	2203	1348
917746185	2203	1349
917746185	2203	5376
917746185	2203	5434
917746185	2203	7841
917751112	2203	1373
917751112	2203	2208
917751112	2203	2210
917751112	2203	2551
917751112	2203	3435
917789631	2203	2176
917789631	2203	2420
917789631	2203	6754
917789631	2203	10940
917906046	2203	1890
917906046	2203	7995
917906046	2203	8429
917906046	2203	8851
917906046	2203	9455
917544386	2203	7601
917544386	2203	7712
917544386	2203	7733
917544386	2203	7858
917544386	2203	7985
917557191	2203	5172
917557191	2203	7532
917557191	2203	8436
917575417	2203	10046
917604433	2203	8473
917604433	2203	8474
917675335	2203	9490
917675335	2203	9507
917675335	2203	9612
917675335	2203	9626
917701556	2203	10390
917701556	2203	10435
917740556	2203	7164
917749643	2203	3446
917749643	2203	5378
917749643	2203	8301
917749643	2203	8307
917751242	2203	2210
917751242	2203	2701
917751242	2203	4712
917757781	2203	1429
917757781	2203	2828
917757781	2203	2829
917757781	2203	4988
917757781	2203	9355
917757781	2203	9356
917761993	2203	6790
917761993	2203	6804
917761993	2203	9495
917761993	2203	9573
917761993	2203	9597
917762045	2203	3260
917762045	2203	3262
917763475	2203	1320
917763475	2203	1323
917763475	2203	1327
917763475	2203	2775
917763475	2203	5395
917764593	2203	7099
917764593	2203	9472
917766413	2203	1355
917766413	2203	1364
917766413	2203	1392
917766413	2203	3231
917766413	2203	3233
917767505	2203	2706
917767505	2203	8000
917767505	2203	8001
917767505	2203	8062
917767505	2203	8093
917767505	2203	8592
917773147	2203	1767
917773147	2203	1768
917773147	2203	1780
917773147	2203	5162
917773147	2203	9327
917775617	2203	4797
917775617	2203	5398
917775617	2203	7996
917775617	2203	8003
917783690	2203	3436
917783690	2203	3444
917783690	2203	3618
917783690	2203	5591
917783690	2203	8324
917783690	2203	8354
917783690	2203	8356
917784613	2203	1214
917784613	2203	1751
917784613	2203	1756
917784613	2203	6275
917784613	2203	9422
917784613	2203	9423
917784613	2203	10253
917790840	2203	2635
917790840	2203	3163
917790840	2203	5958
917790840	2203	6604
917790840	2203	9294
917790840	2203	9295
917801825	2203	1405
917801825	2203	1406
917801825	2203	1421
917801825	2203	7287
917801825	2203	7509
917801825	2203	8425
917801825	2203	8426
917802579	2203	6599
917802579	2203	9311
917802579	2203	9598
917802579	2203	9634
917811133	2203	2594
917811133	2203	7051
917811133	2203	7099
917811133	2203	9059
917818335	2203	5434
917818335	2203	8124
917818335	2203	9649
917824029	2203	1429
917830867	2203	1315
917830867	2203	1317
917830867	2203	1334
917830867	2203	1335
917837744	2203	9516
917837744	2203	9554
917837744	2203	9597
917840513	2203	2895
917840513	2203	2899
917840513	2203	2900
917840513	2203	3955
917840513	2203	6868
917840604	2203	3620
917840604	2203	8080
917840604	2203	8083
917840604	2203	9702
917841358	2203	1167
917841358	2203	6857
917841358	2203	8861
917841358	2203	10537
917841358	2203	10954
917843139	2203	5638
917843139	2203	10047
917845310	2203	3447
917845310	2203	3620
917845310	2203	4908
917845310	2203	8301
917845310	2203	10381
917849704	2203	1320
917849704	2203	1322
917849704	2203	1326
917849704	2203	1337
917849704	2203	5398
917852031	2203	2347
917852031	2203	2348
917852031	2203	5425
917852031	2203	6916
917852031	2203	8365
917852031	2203	8529
917852031	2203	10232
917852031	2203	10300
917852031	2203	10301
917864537	2203	2611
917864537	2203	3400
917864537	2203	8316
917864537	2203	8575
917864537	2203	8722
917864537	2203	9242
917868125	2203	5295
917868125	2203	6336
917868125	2203	9852
917868125	2203	9900
917868125	2203	9908
917872714	2203	2892
917872714	2203	6339
917875743	2203	1752
917875743	2203	3621
917875743	2203	5476
917875743	2203	7859
917875743	2203	10065
917877173	2203	3441
917877173	2203	3442
917877173	2203	3449
917877173	2203	3451
917877173	2203	6714
917884713	2203	2883
917884713	2203	7217
917884713	2203	7231
917884713	2203	7245
917884713	2203	7622
917888275	2203	2444
917888275	2203	2455
917888275	2203	4977
917888275	2203	6100
917888275	2203	6101
917888275	2203	6956
917888275	2203	6965
917896348	2203	7249
917896348	2203	8080
917896348	2203	8083
917896348	2203	9702
917898623	2203	2332
917898623	2203	2333
917898623	2203	2334
917898623	2203	2345
917898623	2203	6638
917898623	2203	6639
917898623	2203	6920
917901587	2203	3387
917901587	2203	6421
917901587	2203	7946
917901587	2203	9199
917901587	2203	10111
917903238	2203	8916
917923687	2203	2280
917923687	2203	9500
917923687	2203	9525
917926157	2203	2081
917926157	2203	2090
917926157	2203	2095
917930681	2203	7958
917930681	2203	10122
917930681	2203	10123
917935088	2203	5391
917935088	2203	9322
917935088	2203	9370
917939040	2203	1282
917940678	2203	3531
917943395	2203	5327
917943395	2203	9612
917943395	2203	9758
917947087	2203	3524
917947087	2203	5543
917991768	2203	1403
917991768	2203	2871
917991768	2203	9206
917991768	2203	9214
917991768	2203	10391
918121469	2203	3613
918121469	2203	7055
918121469	2203	7056
918121469	2203	8879
918121469	2203	10237
918129360	2203	9497
918129360	2203	9502
918129360	2203	9534
918134586	2203	4446
918134586	2203	5985
918134586	2203	5988
918134586	2203	6568
918134586	2203	7816
918134755	2203	6167
918153020	2203	2189
918153020	2203	2594
918153020	2203	6544
918153020	2203	9211
918178864	2203	3443
918178864	2203	4908
918178864	2203	6568
918178864	2203	8307
918178864	2203	10131
918179163	2203	1684
918179163	2203	7796
918179163	2203	7987
918179163	2203	9687
918179163	2203	10081
918179163	2203	10135
918181464	2203	1327
918181464	2203	2893
918181464	2203	3535
918181464	2203	3739
918187340	2203	9633
918187340	2203	9786
918187340	2203	10454
918187340	2203	10648
918187561	2203	2773
918187561	2203	2774
918187561	2203	3390
918187561	2203	5388
918187561	2203	8642
918201042	2203	4016
918201042	2203	7850
918201042	2203	8005
918201042	2203	8008
918201042	2203	9447
918201575	2203	9291
918201575	2203	9516
918201575	2203	9520
918201575	2203	9596
918201575	2203	9695
918208075	2203	1771
918208075	2203	1772
918208075	2203	2926
918208075	2203	2927
918208075	2203	5450
918208075	2203	6506
918208075	2203	8810
918209206	2203	3446
918209206	2203	3449
918209206	2203	3455
918209206	2203	3971
918209206	2203	3972
918219229	2203	2450
918219229	2203	2774
918219229	2203	5439
918219229	2203	9644
918223571	2203	2935
918223571	2203	5442
918223571	2203	7857
918223571	2203	10651
918227107	2203	4446
918227107	2203	5985
918227107	2203	5988
917751242	2203	5658
917751242	2203	6344
917760407	2203	5152
917760407	2203	5193
917760407	2203	5210
917760407	2203	5434
917760407	2203	7010
917760407	2203	7476
917762045	2203	6430
917762045	2203	7197
917762045	2203	7198
917762045	2203	7199
917849704	2203	10630
917939040	2203	10391
918053544	2203	2113
918053544	2203	2114
918053544	2203	2761
918053544	2203	8791
918066986	2203	7536
918066986	2203	7968
918066986	2203	10030
918104452	2203	9201
918104452	2203	9472
918104452	2203	9749
918104725	2203	4985
918104725	2203	9539
918104725	2203	10119
918104725	2203	10364
918115866	2203	10897
918115866	2203	10898
918115970	2203	1663
918115970	2203	2433
918116269	2203	2413
918116269	2203	2991
918116269	2203	6751
918116269	2203	8786
918128346	2203	1404
918128346	2203	1731
918128346	2203	7212
918128346	2203	7226
918128346	2203	7240
918128346	2203	8137
918129022	2203	3669
918129022	2203	7781
918129022	2203	8649
918129022	2203	9267
918129022	2203	9483
918132376	2203	3090
918132376	2203	5205
918132376	2203	6306
918132376	2203	6789
918132376	2203	10486
918133806	2203	5934
918133806	2203	5935
918133806	2203	8354
918133806	2203	8356
918134443	2203	3195
918134443	2203	3197
918134443	2203	3198
918134443	2203	5298
918135743	2203	9322
918135743	2203	9370
918138590	2203	1430
918138590	2203	1431
918138590	2203	2440
918138590	2203	5667
918138590	2203	5668
918138590	2203	6676
918138590	2203	6952
918140280	2203	3435
918140280	2203	3613
918140280	2203	6254
918140280	2203	6779
918140280	2203	6780
918140280	2203	10548
918140904	2203	2330
918140904	2203	7260
918140904	2203	8365
918140904	2203	10265
918141073	2203	5267
918141073	2203	5268
918141073	2203	5681
918141073	2203	10308
918141073	2203	10309
918142464	2203	1266
918142464	2203	1994
918142464	2203	8369
918142464	2203	9825
918146338	2203	6314
918146338	2203	9764
918146377	2203	1403
918146377	2203	2893
918146377	2203	8256
918146377	2203	9489
918146546	2203	8079
918146546	2203	8895
918146546	2203	9702
918147872	2203	2192
918147872	2203	3009
918147872	2203	7750
918147898	2203	3739
918147898	2203	5420
918147898	2203	5443
918147898	2203	6336
918149016	2203	1279
918149016	2203	1964
918149016	2203	5204
918149016	2203	8827
918149016	2203	9864
918150303	2203	8077
918150303	2203	8082
918150303	2203	8085
918150303	2203	8435
918150641	2203	2613
918150641	2203	2892
918150641	2203	6081
918150641	2203	9349
918151772	2203	9056
918151772	2203	9268
918151772	2203	9539
918152019	2203	2185
918152019	2203	3005
918152019	2203	5252
918152539	2203	2798
918152539	2203	2809
918152539	2203	10045
918152539	2203	10864
918153878	2203	2008
918153878	2203	2009
918153878	2203	6314
918153878	2203	7541
918153904	2203	1213
918153904	2203	6958
918154034	2203	2715
918154034	2203	7310
918154034	2203	8137
918154034	2203	8331
918154034	2203	10539
918156777	2203	1749
918156777	2203	7219
918156777	2203	7233
918156777	2203	7279
918156777	2203	8058
918156777	2203	8461
918156777	2203	8462
918156777	2203	9630
918157752	2203	2990
918157752	2203	6959
918157752	2203	7049
918157752	2203	8855
918157752	2203	10313
918160027	2203	3168
918160027	2203	4446
918160027	2203	5985
918160027	2203	5988
918160027	2203	5990
918163420	2203	1183
918163420	2203	1642
918163420	2203	3989
918164941	2203	3895
918164941	2203	5607
918164941	2203	5608
918164941	2203	8642
918164941	2203	9567
918166059	2203	3636
918166059	2203	3638
918166059	2203	3643
918168581	2203	2733
918168581	2203	2742
918171285	2203	3236
918171285	2203	5689
918171285	2203	5772
918171285	2203	8420
918171285	2203	8421
918171285	2203	9868
918171727	2203	1338
918171727	2203	1350
918171727	2203	4988
918171727	2203	7627
918171727	2203	10567
918172117	2203	2608
918172117	2203	3443
918172390	2203	1749
918172390	2203	5210
918172390	2203	7219
918172390	2203	7233
918172390	2203	9322
918172390	2203	9327
918172390	2203	9370
918173001	2203	7076
918173001	2203	8592
918173001	2203	8700
918173001	2203	8701
918173872	2203	2607
918173872	2203	3608
918173872	2203	3609
918173872	2203	3613
918173872	2203	6941
918176004	2203	9526
918176004	2203	9592
918176004	2203	9593
918176004	2203	9595
918176004	2203	9598
918176576	2203	1733
918176576	2203	8361
918176576	2203	8362
918176576	2203	10135
918176589	2203	5265
918176589	2203	5266
918176589	2203	8368
918181776	2203	1416
918181776	2203	1417
918181776	2203	1429
918181776	2203	10996
918182452	2203	10804
918184272	2203	1761
918184272	2203	1762
918184272	2203	2928
918184272	2203	2929
918184272	2203	3260
918184272	2203	3261
918184272	2203	5162
918188003	2203	1213
918188003	2203	1687
918188003	2203	2609
918188003	2203	3942
918188003	2203	10065
918188653	2203	2005
918188653	2203	2920
918188653	2203	5934
918188653	2203	5935
918188653	2203	9745
918189641	2203	3920
918189641	2203	7742
918189641	2203	10018
918190954	2203	3614
918190954	2203	6568
918190954	2203	6790
918190954	2203	9871
918191292	2203	4984
918191292	2203	7444
918191292	2203	8261
918191292	2203	8262
918191292	2203	9632
918192553	2203	6646
918192553	2203	6975
918192553	2203	7019
918192553	2203	8118
918195075	2203	3248
918195075	2203	5162
918195075	2203	6176
918195075	2203	10017
918195075	2203	10648
918195374	2203	1875
918195374	2203	1877
918195374	2203	5634
918195374	2203	9427
918195374	2203	10651
918195634	2203	3260
918195634	2203	5055
918195634	2203	6309
918195634	2203	7088
918195634	2203	9868
918196167	2203	2519
918196167	2203	2524
918196167	2203	2526
918196167	2203	2529
918197636	2203	1636
918197636	2203	6342
918197636	2203	8141
918197636	2203	9713
918204123	2203	6835
918204123	2203	7002
918204123	2203	10237
918204123	2203	10758
918204240	2203	2214
918204240	2203	2216
918204240	2203	8475
918204240	2203	10440
918204734	2203	1752
918204734	2203	3918
918204734	2203	3963
918204734	2203	7197
918204734	2203	7198
918204734	2203	7199
918204734	2203	8744
918204955	2203	1167
918204955	2203	2635
918204955	2203	8420
918204955	2203	8421
918206476	2203	1888
918206476	2203	8003
918206476	2203	9772
918206541	2203	3198
918206541	2203	7311
918206541	2203	9507
918206541	2203	9878
918206541	2203	10088
918207165	2203	3738
918207165	2203	7601
918207165	2203	7733
918207165	2203	7771
918207165	2203	9311
918207607	2203	1878
918207607	2203	1898
918207607	2203	3618
918207607	2203	9769
918207607	2203	10887
918207607	2203	10893
918207607	2203	10908
918208478	2203	3618
918208478	2203	5416
918208478	2203	7555
918208478	2203	10094
918210467	2203	8919
918213795	2203	5170
918213795	2203	5606
918213795	2203	6118
918213795	2203	7017
918213795	2203	11031
918217019	2203	8306
918217019	2203	8559
918217019	2203	8639
918217019	2203	9039
918217019	2203	9040
918217019	2203	9041
918224364	2203	2889
918224364	2203	3620
918224364	2203	7794
918224364	2203	10153
918224702	2203	3936
918224702	2203	5569
918224702	2203	9159
918229135	2203	2891
918229135	2203	7728
918229135	2203	8325
918229135	2203	8342
918229135	2203	9749
918229135	2203	10153
918229304	2203	1446
918229304	2203	3947
918229304	2203	3948
918229304	2203	4673
918229304	2203	7115
918229304	2203	7116
918229304	2203	7509
918234179	2203	2206
918234179	2203	5338
918234179	2203	6068
918234179	2203	7089
918240536	2203	2517
918240536	2203	2522
918240536	2203	4965
918240536	2203	4987
918240536	2203	8592
918261349	2203	2549
918261349	2203	8689
918261349	2203	9827
918261440	2203	8916
918269500	2203	3879
918269500	2203	5770
918269500	2203	7949
918269500	2203	9922
918269500	2203	10078
918269500	2203	10870
918274921	2203	2436
918274921	2203	2605
918274921	2203	5327
918274921	2203	6147
918274921	2203	9195
918280940	2203	1386
918280940	2203	1389
918280940	2203	4963
918280940	2203	7781
918280940	2203	9212
918280940	2203	9870
918285243	2203	1010
918285243	2203	1175
918285243	2203	2432
918285243	2203	6544
918285243	2203	9714
918285464	2203	1378
918285464	2203	1379
918285464	2203	6856
918285464	2203	9812
918285464	2203	10976
918286556	2203	5638
918286556	2203	5666
918286556	2203	6172
918286556	2203	6953
918293329	2203	2067
918293329	2203	2071
918293329	2203	2083
918293329	2203	2085
918306654	2203	3618
918306654	2203	6078
918306654	2203	6118
918306654	2203	9690
918306810	2203	1177
918306810	2203	2189
918306810	2203	5252
918306810	2203	10924
918340844	2203	2937
918341013	2203	2706
918341013	2203	6068
918341013	2203	6909
918341013	2203	8000
918341013	2203	8001
918341013	2203	8062
918341351	2203	6701
918341351	2203	9653
918341351	2203	9695
918341351	2203	10568
918362528	2203	3390
918362528	2203	6592
918362528	2203	7570
918362528	2203	7572
918362528	2203	9682
918362528	2203	10758
918366311	2203	5324
918366311	2203	6679
918366311	2203	9471
918366311	2203	9870
918366311	2203	10518
918368456	2203	1403
918368456	2203	9501
918368456	2203	9526
918368456	2203	9573
918368456	2203	10070
918376399	2203	1174
918376399	2203	2549
918376399	2203	2641
918376399	2203	6742
918376399	2203	10069
918389347	2203	4964
918389347	2203	5456
918389347	2203	5457
918389347	2203	7208
918389347	2203	7222
918389347	2203	7236
918396237	2203	1992
918396237	2203	2153
918396237	2203	6682
918396237	2203	9686
918396237	2203	10369
918398421	2203	2603
918398421	2203	2609
918398421	2203	5428
918398421	2203	6706
918398421	2203	7425
918412227	2203	1168
918412227	2203	5388
918412227	2203	6034
918412227	2203	8554
918426293	2203	2102
918426293	2203	2551
918426293	2203	7423
918426293	2203	8390
918426293	2203	8393
918426293	2203	8761
918439462	2203	2518
918439462	2203	2519
918439462	2203	2523
918439462	2203	2526
918447925	2203	2607
918447925	2203	7425
918447925	2203	9620
918447925	2203	9706
918448081	2203	1314
918448081	2203	1357
918448081	2203	2805
918448081	2203	2807
918448081	2203	3090
918448081	2203	7068
918449433	2203	2703
918449433	2203	5434
918449433	2203	7111
918457662	2203	5400
918457662	2203	5401
918457662	2203	6693
918457662	2203	9390
918457662	2203	9870
918459014	2203	6172
918459014	2203	8287
918459014	2203	10126
918459014	2203	10127
918459079	2203	1404
918459079	2203	2601
918459079	2203	5170
918459079	2203	9773
918464370	2203	2555
918464370	2203	2714
918464370	2203	6810
918464370	2203	10648
918471767	2203	2518
918471767	2203	5571
918471767	2203	7724
918471767	2203	8137
918471767	2203	10237
918163420	2203	8144
918233074	2203	2882
918233074	2203	2883
918233074	2203	8453
918233074	2203	9407
918234517	2203	1413
918234517	2203	3622
918234517	2203	6595
918234517	2203	7955
918235661	2203	2642
918235661	2203	4575
918235661	2203	6568
918235661	2203	8535
918237325	2203	1213
918237325	2203	2549
918237325	2203	8430
918237325	2203	9629
918237325	2203	9692
918241199	2203	2551
918241199	2203	3616
918241199	2203	4966
918241199	2203	8587
918241199	2203	9088
918246022	2203	7542
918246022	2203	7851
918246022	2203	7867
918246022	2203	7869
918246022	2203	10031
918246880	2203	3387
918246880	2203	3436
918246880	2203	3447
918246880	2203	8301
918246880	2203	10435
918251807	2203	3090
918251807	2203	5605
918251807	2203	6568
918251807	2203	6723
918252366	2203	1693
918252366	2203	5326
918252366	2203	9578
918252366	2203	9609
918252769	2203	2209
918252769	2203	3435
918252769	2203	9940
918252769	2203	10000
918252769	2203	10129
918253289	2203	1200
918253289	2203	10962
918258593	2203	1747
918258593	2203	1964
918258593	2203	2548
918258892	2203	2611
918258892	2203	2801
918258892	2203	7776
918258892	2203	8453
918258892	2203	9226
918258892	2203	9227
918258892	2203	10384
918258892	2203	10385
918259984	2203	1003
918259984	2203	6747
918259984	2203	9273
918259984	2203	9304
918259984	2203	10995
918262909	2203	1392
918262909	2203	1404
918262909	2203	5920
918262909	2203	6011
918262909	2203	9374
918262909	2203	9896
918266939	2203	1354
918266939	2203	2928
918266939	2203	2929
918266939	2203	3384
918266939	2203	4747
918266939	2203	7800
918267446	2203	1214
918267446	2203	2548
918267446	2203	2897
918267446	2203	5480
918267758	2203	5682
918267758	2203	7208
918267758	2203	7222
918267758	2203	7236
918267758	2203	9384
918267758	2203	9385
918268889	2203	1886
918268889	2203	1888
918268889	2203	1892
918268889	2203	8036
918272958	2203	1174
918272958	2203	6568
918272958	2203	6742
918272958	2203	8665
918273075	2203	1170
918273075	2203	2204
918273075	2203	2209
918273075	2203	9891
918273569	2203	2883
918273569	2203	5429
918273569	2203	8861
918278665	2203	7853
918278665	2203	7953
918278665	2203	7968
918278665	2203	8304
918278665	2203	10078
918278678	2203	1269
918278678	2203	1275
918278678	2203	7089
918278678	2203	7946
918278678	2203	8587
918280277	2203	2545
918280277	2203	5899
918280277	2203	9805
918280277	2203	10338
918282916	2203	3935
918282916	2203	7052
918282916	2203	10234
918282916	2203	10504
918282916	2203	10505
918284268	2203	1877
918284268	2203	2832
918284268	2203	9347
918284268	2203	10388
918284359	2203	1358
918284359	2203	3867
918284359	2203	5923
918284359	2203	6678
918284359	2203	8515
918286556	2203	10955
918286673	2203	3002
918286673	2203	6072
918286673	2203	6651
918286673	2203	6949
918287947	2203	2206
918287947	2203	2804
918287947	2203	3234
918287947	2203	6094
918287947	2203	7800
918287947	2203	9920
918288012	2203	3176
918288012	2203	3242
918288012	2203	4962
